,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
1225,Turtle,Blindworm,Grinding disk,reptile,42.0,42,"Answer using only only word - ""Blindworm"" or ""Grinding disk"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Blindworm",Blindworm
1226,Lizard,Saw,Shovel,reptile,39.0,41,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Saw",Saw
1227,Crocodile,Blindworm,Chisel,reptile,42.0,45,"Answer using only only word - ""Blindworm"" or ""Chisel"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Blindworm",Blindworm
1228,Anvil,Lizard,Nail,tool,39.0,40,"Answer using only only word - ""Lizard"" or ""Nail"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Nail",Nail
1229,Axe,Alligator,Dinosaur,tool,40.0,40,"Answer using only only word - ""Alligator"" or ""Dinosaur"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Alligator",Alligator
1230,Lizard,Hammer,Lawn Mower,reptile,41.0,42,"Answer using only only word - ""Hammer"" or ""Lawn Mower"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Hammer",Hammer
1231,Snake,Crocodile,Screwdriver,reptile,41.0,41,"Answer using only only word - ""Crocodile"" or ""Screwdriver"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Crocodile",Crocodile
1232,Salamander,Knife,Turtle,reptile,42.0,42,"Answer using only only word - ""Knife"" or ""Turtle"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Knife",Knife
1233,Grinding disk,Alligator,Toad,tool,44.0,42,"Answer using only only word - ""Alligator"" or ""Toad"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Alligator",Alligator
1234,Caiman,Axe,Screwdriver,reptile,40.0,41,"Answer using only only word - ""Axe"" or ""Screwdriver"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
1235,Anvil,Oil can,Snake,tool,39.0,39,"Answer using only only word - ""Oil can"" or ""Snake"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Oil Can",fill manually
1236,Knife,Salamander,Saw,tool,40.0,41,"Answer using only only word - ""Salamander"" or ""Saw"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Saw",Saw
1237,Hammer,Chisel,Lizard,tool,40.0,40,"Answer using only only word - ""Chisel"" or ""Lizard"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Chisel",Chisel
1238,Snake,Dinosaur,Nail,reptile,39.0,38,"Answer using only only word - ""Dinosaur"" or ""Nail"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Dinosaur",Dinosaur
1239,Snake,Gecko,Screwdriver,reptile,40.0,39,"Answer using only only word - ""Gecko"" or ""Screwdriver"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Gecko",Gecko
1240,Dinosaur,Blindworm,Spanner,reptile,42.0,42,"Answer using only only word - ""Blindworm"" or ""Spanner"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Blindworm",Blindworm
1241,Lawn Mower,Dinosaur,Paint brush,tool,44.0,45,"Answer using only only word - ""Dinosaur"" or ""Paint brush"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Dinosaur",Dinosaur
1242,Gecko,Shovel,Snake,reptile,39.0,40,"Answer using only only word - ""Shovel"" or ""Snake"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Shovel",Shovel
1243,Screwdriver,Chisel,Hammer,tool,42.0,42,"Answer using only only word - ""Chisel"" or ""Hammer"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Chisel",Chisel
1244,Saw,Nail,Vacuum,tool,38.0,41,"Answer using only only word - ""Nail"" or ""Vacuum"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Nail",Nail
1245,Alligator,Grinding disk,Lawn Mower,reptile,44.0,43,"Answer using only only word - ""Grinding disk"" or ""Lawn Mower"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Lawn Mower",Lawn Mower
1246,Oil can,Lawn Mower,Spanner,tool,42.0,43,"Answer using only only word - ""Lawn Mower"" or ""Spanner"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Spanner.",Spanner
1247,Alligator,Anvil,Gecko,reptile,41.0,40,"Answer using only only word - ""Anvil"" or ""Gecko"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Anvil",Anvil
1248,Lawn Mower,Gecko,Vacuum,tool,42.0,45,"Answer using only only word - ""Gecko"" or ""Vacuum"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Vacuum",Vacuum
1249,Crocodile,Axe,Lizard,reptile,41.0,44,"Answer using only only word - ""Axe"" or ""Lizard"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Lizard",Lizard
1250,Axe,Nail,Snake,tool,38.0,39,"Answer using only only word - ""Nail"" or ""Snake"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Nail",Nail
1251,Toad,Saw,Screwdriver,reptile,39.0,41,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Saw",Saw
1252,Lawn Mower,Axe,Spanner,tool,41.0,45,"Answer using only only word - ""Axe"" or ""Spanner"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Axe",Axe
1253,Anvil,Toad,Turtle,tool,39.0,40,"Answer using only only word - ""Toad"" or ""Turtle"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Turtle",Turtle
1254,Knife,Caiman,Grinding disk,tool,41.0,41,"Answer using only only word - ""Caiman"" or ""Grinding disk"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Caiman",Caiman
1255,Screwdriver,Alligator,Lawn Mower,tool,44.0,44,"Answer using only only word - ""Alligator"" or ""Lawn Mower"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Lawn Mower",Lawn Mower
1256,Dinosaur,Nail,Shovel,reptile,40.0,41,"Answer using only only word - ""Nail"" or ""Shovel"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Nail",Nail
1257,Hammer,Blindworm,Chisel,tool,41.0,41,"Answer using only only word - ""Blindworm"" or ""Chisel"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Chisel",Chisel
1258,Saw,Lizard,Screwdriver,tool,40.0,41,"Answer using only only word - ""Lizard"" or ""Screwdriver"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Lizard",Lizard
1259,Anvil,Chisel,Spanner,tool,40.0,41,"Answer using only only word - ""Chisel"" or ""Spanner"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Chisel.",Chisel
1260,Shovel,Crocodile,Grinding disk,tool,42.0,45,"Answer using only only word - ""Crocodile"" or ""Grinding disk"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Crocodile",Crocodile
1261,Turtle,Paint brush,Salamander,reptile,42.0,42,"Answer using only only word - ""Paint brush"" or ""Salamander"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Paint brush",Paint brush
1262,Hammer,Salamander,Turtle,tool,41.0,41,"Answer using only only word - ""Salamander"" or ""Turtle"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Salamander",Salamander
1263,Blindworm,Lizard,Screwdriver,reptile,43.0,43,"Answer using only only word - ""Lizard"" or ""Screwdriver"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Lizard",Lizard
1264,Toad,Hammer,Vacuum,reptile,39.0,41,"Answer using only only word - ""Hammer"" or ""Vacuum"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Hammer",Hammer
1265,Oil can,Lizard,Toad,tool,40.0,40,"Answer using only only word - ""Lizard"" or ""Toad"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Lizard",Lizard
1266,Tortoise,Lawn Mower,Salamander,reptile,43.0,45,"Answer using only only word - ""Lawn Mower"" or ""Salamander"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Lawn mower",fill manually
1267,Knife,Crocodile,Shovel,tool,40.0,43,"Answer using only only word - ""Crocodile"" or ""Shovel"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Shovel",Shovel
1268,Cobra,Screwdriver,Toad,reptile,40.0,43,"Answer using only only word - ""Screwdriver"" or ""Toad"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Screwdriver",Screwdriver
1269,Grinding disk,Lawn Mower,Saw,tool,44.0,44,"Answer using only only word - ""Lawn Mower"" or ""Saw"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Saw.",Saw
1270,Spanner,Hammer,Paint brush,tool,42.0,43,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Hammer",Hammer
1271,Grinding disk,Crocodile,Dinosaur,tool,45.0,44,"Answer using only only word - ""Crocodile"" or ""Dinosaur"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Crocodile",Crocodile
1272,Grinding disk,Toad,Vacuum,tool,43.0,43,"Answer using only only word - ""Toad"" or ""Vacuum"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Toad",Toad
1273,Chameleon,Paint brush,Salamander,reptile,44.0,44,"Answer using only only word - ""Paint brush"" or ""Salamander"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Paint brush",Paint brush
1274,Paint brush,Snake,Turtle,tool,42.0,41,"Answer using only only word - ""Snake"" or ""Turtle"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Snake",Snake
1275,Grinding disk,Caiman,Cobra,tool,43.0,43,"Answer using only only word - ""Caiman"" or ""Cobra"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Cobra",Cobra
1276,Gecko,Cobra,Lawn Mower,reptile,40.0,43,"Answer using only only word - ""Cobra"" or ""Lawn Mower"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Lawn Mower",Lawn Mower
1277,Shovel,Axe,Grinding disk,tool,41.0,43,"Answer using only only word - ""Axe"" or ""Grinding disk"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
1278,Vacuum,Salamander,Screwdriver,tool,42.0,44,"Answer using only only word - ""Salamander"" or ""Screwdriver"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Salamander",Salamander
1279,Salamander,Lawn Mower,Nail,reptile,42.0,44,"Answer using only only word - ""Lawn Mower"" or ""Nail"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Nail",Nail
1280,Axe,Blindworm,Cobra,tool,39.0,42,"Answer using only only word - ""Blindworm"" or ""Cobra"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Cobra",Cobra
1281,Caiman,Chameleon,Oil can,reptile,41.0,41,"Answer using only only word - ""Chameleon"" or ""Oil can"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Oil can",Oil can
1282,Anvil,Boa python,Knife,tool,40.0,49,"Answer using only only word - ""Boa python"" or ""Knife"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Knife",Knife
1283,Alligator,Caiman,Oil can,reptile,42.0,40,"Answer using only only word - ""Caiman"" or ""Oil can"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Caiman",Caiman
1284,Tortoise,Boa python,Toad,reptile,41.0,43,"Answer using only only word - ""Boa python"" or ""Toad"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Toad",Toad
1285,Gecko,Alligator,Caiman,reptile,40.0,40,"Answer using only only word - ""Alligator"" or ""Caiman"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Alligator",Alligator
1286,Crocodile,Axe,Salamander,reptile,42.0,45,"Answer using only only word - ""Axe"" or ""Salamander"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Axe",Axe
1287,Snake,Crocodile,Gecko,reptile,40.0,40,"Answer using only only word - ""Crocodile"" or ""Gecko"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Crocodile",Crocodile
1288,Grinding disk,Alligator,Tortoise,tool,45.0,43,"Answer using only only word - ""Alligator"" or ""Tortoise"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Alligator",Alligator
1289,Saw,Dinosaur,Toad,tool,38.0,40,"Answer using only only word - ""Dinosaur"" or ""Toad"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Dinosaur",Dinosaur
1290,Alligator,Knife,Turtle,reptile,41.0,40,"Answer using only only word - ""Knife"" or ""Turtle"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Turtle",Turtle
1291,Vacuum,Anvil,Grinding disk,tool,41.0,43,"Answer using only only word - ""Anvil"" or ""Grinding disk"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Anvil",Anvil
1292,Lawn Mower,Boa python,Shovel,tool,43.0,46,"Answer using only only word - ""Boa python"" or ""Shovel"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Shovel",Shovel
1293,Saw,Snake,Vacuum,tool,38.0,40,"Answer using only only word - ""Snake"" or ""Vacuum"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Snake",Snake
1294,Toad,Crocodile,Spanner,reptile,40.0,43,"Answer using only only word - ""Crocodile"" or ""Spanner"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Crocodile",Crocodile
1295,Oil can,Anvil,Caiman,tool,40.0,40,"Answer using only only word - ""Anvil"" or ""Caiman"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Anvil",Anvil
1296,Grinding disk,Nail,Saw,tool,42.0,42,"Answer using only only word - ""Nail"" or ""Saw"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Nail",Nail
1297,Spanner,Gecko,Snake,tool,40.0,41,"Answer using only only word - ""Gecko"" or ""Snake"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Gecko",Gecko
1298,Lawn Mower,Knife,Vacuum,tool,42.0,45,"Answer using only only word - ""Knife"" or ""Vacuum"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Vacuum",Vacuum
1299,Alligator,Caiman,Tortoise,reptile,42.0,41,"Answer using only only word - ""Caiman"" or ""Tortoise"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Caiman",Caiman
1300,Knife,Axe,Vacuum,tool,39.0,41,"Answer using only only word - ""Axe"" or ""Vacuum"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Axe",Axe
1301,Gecko,Oil can,Toad,reptile,39.0,40,"Answer using only only word - ""Oil can"" or ""Toad"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Toad",Toad
1302,Caiman,Axe,Saw,reptile,38.0,40,"Answer using only only word - ""Axe"" or ""Saw"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
1303,Toad,Knife,Paint brush,reptile,40.0,41,"Answer using only only word - ""Knife"" or ""Paint brush"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Knife.",Knife
1304,Chisel,Hammer,Spanner,tool,40.0,41,"Answer using only only word - ""Hammer"" or ""Spanner"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Hammer",Hammer
1305,Hammer,Tortoise,Turtle,tool,40.0,41,"Answer using only only word - ""Tortoise"" or ""Turtle"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Turtle",Turtle
1306,Gecko,Chisel,Saw,reptile,39.0,40,"Answer using only only word - ""Chisel"" or ""Saw"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Chisel",Chisel
1307,Saw,Spanner,Vacuum,tool,39.0,58,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

""Spanner"" is more similar in meaning to ""Saw"".",Fill manually
1308,Spanner,Blindworm,Crocodile,tool,42.0,61,"Answer using only only word - ""Blindworm"" or ""Crocodile"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Blindworm",Blindworm
1309,Tortoise,Axe,Toad,reptile,40.0,42,"Answer using only only word - ""Axe"" or ""Toad"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Toad",Toad
1310,Toad,Lizard,Snake,reptile,39.0,39,"Answer using only only word - ""Lizard"" or ""Snake"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Lizard",Lizard
1311,Crocodile,Anvil,Hammer,reptile,41.0,44,"Answer using only only word - ""Anvil"" or ""Hammer"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Hammer",Hammer
1312,Lawn Mower,Chisel,Grinding disk,tool,44.0,45,"Answer using only only word - ""Chisel"" or ""Grinding disk"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Chisel",Chisel
1313,Hammer,Boa python,Vacuum,tool,41.0,42,"Answer using only only word - ""Boa python"" or ""Vacuum"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Vacuum",Vacuum
1314,Grinding disk,Anvil,Snake,tool,43.0,41,"Answer using only only word - ""Anvil"" or ""Snake"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Anvil",Anvil
1315,Shovel,Grinding disk,Saw,tool,41.0,43,"Answer using only only word - ""Grinding disk"" or ""Saw"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Saw",Saw
1316,Salamander,Axe,Tortoise,reptile,42.0,43,"Answer using only only word - ""Axe"" or ""Tortoise"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Axe",Axe
1317,Spanner,Boa python,Screwdriver,tool,43.0,44,"Answer using only only word - ""Boa python"" or ""Screwdriver"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Screwdriver",Screwdriver
1318,Vacuum,Oil can,Paint brush,tool,41.0,43,"Answer using only only word - ""Oil can"" or ""Paint brush"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Oil can.",Oil can
1319,Blindworm,Paint brush,Spanner,reptile,43.0,44,"Answer using only only word - ""Paint brush"" or ""Spanner"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Paint brush",Paint brush
1320,Lizard,Hammer,Screwdriver,reptile,41.0,41,"Answer using only only word - ""Hammer"" or ""Screwdriver"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Hammer",Hammer
1321,Turtle,Boa python,Dinosaur,reptile,41.0,41,"Answer using only only word - ""Boa python"" or ""Dinosaur"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Boa python",Boa python
1322,Nail,Gecko,Oil can,tool,39.0,40,"Answer using only only word - ""Gecko"" or ""Oil can"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Gecko",Gecko
1323,Vacuum,Dinosaur,Shovel,tool,40.0,43,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Dinosaur",Dinosaur
1324,Alligator,Oil can,Turtle,reptile,42.0,40,"Answer using only only word - ""Oil can"" or ""Turtle"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Turtle",Turtle
1325,Crocodile,Boa python,Salamander,reptile,43.0,46,"Answer using only only word - ""Boa python"" or ""Salamander"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Boa python",Boa python
1326,Tortoise,Chameleon,Gecko,reptile,41.0,43,"Answer using only only word - ""Chameleon"" or ""Gecko"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Chameleon",Chameleon
1327,Blindworm,Chisel,Paint brush,reptile,43.0,43,"Answer using only only word - ""Chisel"" or ""Paint brush"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Paint brush",Paint brush
1328,Chameleon,Chisel,Grinding disk,reptile,43.0,43,"Answer using only only word - ""Chisel"" or ""Grinding disk"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Chameleon",Fill manually
1329,Knife,Gecko,Shovel,tool,39.0,41,"Answer using only only word - ""Gecko"" or ""Shovel"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Shovel.",Shovel
1330,Cobra,Crocodile,Dinosaur,reptile,41.0,44,"Answer using only only word - ""Crocodile"" or ""Dinosaur"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Crocodile",Crocodile
1331,Lawn Mower,Caiman,Crocodile,tool,43.0,46,"Answer using only only word - ""Caiman"" or ""Crocodile"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Crocodile",Crocodile
1332,Lawn Mower,Alligator,Hammer,tool,43.0,44,"Answer using only only word - ""Alligator"" or ""Hammer"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Hammer",Hammer
1333,Chisel,Dinosaur,Gecko,tool,40.0,40,"Answer using only only word - ""Dinosaur"" or ""Gecko"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Gecko",Gecko
1334,Boa python,Chameleon,Paint brush,reptile,44.0,44,"Answer using only only word - ""Chameleon"" or ""Paint brush"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Chameleon",Chameleon
1335,Toad,Gecko,Lawn Mower,reptile,40.0,42,"Answer using only only word - ""Gecko"" or ""Lawn Mower"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Gecko",Gecko
1336,Axe,Chameleon,Spanner,tool,39.0,42,"Answer using only only word - ""Chameleon"" or ""Spanner"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Chameleon",Chameleon
1337,Snake,Axe,Toad,reptile,38.0,38,"Answer using only only word - ""Axe"" or ""Toad"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Axe",Axe
1338,Tortoise,Gecko,Screwdriver,reptile,42.0,43,"Answer using only only word - ""Gecko"" or ""Screwdriver"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Gecko",Gecko
1339,Spanner,Salamander,Saw,tool,41.0,43,"Answer using only only word - ""Salamander"" or ""Saw"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Saw",Saw
1340,Lizard,Gecko,Tortoise,reptile,40.0,41,"Answer using only only word - ""Gecko"" or ""Tortoise"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Gecko.",Gecko
1341,Blindworm,Anvil,Snake,reptile,41.0,41,"Answer using only only word - ""Anvil"" or ""Snake"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Anvil",Anvil
1342,Crocodile,Chisel,Tortoise,reptile,42.0,45,"Answer using only only word - ""Chisel"" or ""Tortoise"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Tortoise",Tortoise
1343,Nail,Cobra,Snake,tool,38.0,40,"Answer using only only word - ""Cobra"" or ""Snake"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Cobra",Cobra
1344,Axe,Knife,Shovel,tool,38.0,41,"Answer using only only word - ""Knife"" or ""Shovel"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Knife",Knife
1345,Alligator,Hammer,Shovel,reptile,41.0,41,"Answer using only only word - ""Hammer"" or ""Shovel"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Hammer",Hammer
1346,Boa python,Anvil,Screwdriver,reptile,43.0,43,"Answer using only only word - ""Anvil"" or ""Screwdriver"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Anvil",Anvil
1347,Dinosaur,Crocodile,Lizard,reptile,42.0,42,"Answer using only only word - ""Crocodile"" or ""Lizard"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Lizard",Lizard
1348,Salamander,Alligator,Lawn Mower,reptile,44.0,44,"Answer using only only word - ""Alligator"" or ""Lawn Mower"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Alligator",Alligator
1349,Screwdriver,Crocodile,Hammer,tool,43.0,44,"Answer using only only word - ""Crocodile"" or ""Hammer"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Hammer",Hammer
1350,Boa python,Crocodile,Turtle,reptile,43.0,44,"Answer using only only word - ""Crocodile"" or ""Turtle"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Crocodile",Crocodile
1351,Saw,Oil can,Turtle,tool,39.0,40,"Answer using only only word - ""Oil can"" or ""Turtle"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Oil can.",Oil can
1352,Blindworm,Alligator,Grinding disk,reptile,44.0,43,"Answer using only only word - ""Alligator"" or ""Grinding disk"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Alligator",Alligator
1353,Chisel,Screwdriver,Spanner,tool,41.0,42,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Screwdriver",Screwdriver
1354,Spanner,Chisel,Nail,tool,40.0,42,"Answer using only only word - ""Chisel"" or ""Nail"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Chisel",Chisel
1355,Toad,Anvil,Boa python,reptile,40.0,41,"Answer using only only word - ""Anvil"" or ""Boa python"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Boa python",Boa python
1356,Hammer,Axe,Grinding disk,tool,41.0,41,"Answer using only only word - ""Axe"" or ""Grinding disk"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Axe",Axe
1357,Blindworm,Axe,Crocodile,reptile,41.0,44,"Answer using only only word - ""Axe"" or ""Crocodile"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
1358,Dinosaur,Knife,Salamander,reptile,42.0,41,"Answer using only only word - ""Knife"" or ""Salamander"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Knife",Knife
1359,Spanner,Axe,Hammer,tool,40.0,42,"Answer using only only word - ""Axe"" or ""Hammer"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Hammer",Hammer
1360,Lawn Mower,Blindworm,Toad,tool,42.0,45,"Answer using only only word - ""Blindworm"" or ""Toad"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Toad",Toad
1361,Screwdriver,Toad,Vacuum,tool,42.0,43,"Answer using only only word - ""Toad"" or ""Vacuum"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Toad",Toad
1362,Snake,Caiman,Chisel,reptile,39.0,38,"Answer using only only word - ""Caiman"" or ""Chisel"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Caiman",Caiman
1363,Boa python,Dinosaur,Turtle,reptile,42.0,42,"Answer using only only word - ""Dinosaur"" or ""Turtle"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Turtle",Turtle
1364,Paint brush,Chisel,Snake,tool,42.0,41,"Answer using only only word - ""Chisel"" or ""Snake"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Chisel",Chisel
1365,Crocodile,Chameleon,Vacuum,reptile,42.0,46,"Answer using only only word - ""Chameleon"" or ""Vacuum"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Chameleon",Chameleon
1366,Turtle,Cobra,Snake,reptile,39.0,40,"Answer using only only word - ""Cobra"" or ""Snake"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

 Snake",Snake
1367,Crocodile,Knife,Oil can,reptile,41.0,44,"Answer using only only word - ""Knife"" or ""Oil can"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Knife",Knife
