<<<<<<< HEAD
,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
1434,Lizard,Lawn Mower,Oil can,reptile,41,42,"Answer using only only word - ""Lawn Mower"" or ""Oil can"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Oil can",Oil can
1474,Caiman,Chisel,Oil can,reptile,40,40,"Answer using only only word - ""Chisel"" or ""Oil can"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Oil can",Oil can
56,Nail,Chameleon,Paint brush,tool,41,42,"Answer using only only word - ""Chameleon"" or ""Paint brush"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Paint brush",Paint brush
61,Hammer,Paint brush,Tortoise,tool,42,42,"Answer using only only word - ""Paint brush"" or ""Tortoise"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Paint brush.",Paint brush
86,Boa python,Paint brush,Spanner,reptile,43,44,"Answer using only only word - ""Paint brush"" or ""Spanner"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Paint brush",Paint brush
144,Hammer,Crocodile,Paint brush,tool,42,43,"Answer using only only word - ""Crocodile"" or ""Paint brush"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Paint brush.",Paint brush
160,Turtle,Paint brush,Saw,reptile,40,41,"Answer using only only word - ""Paint brush"" or ""Saw"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Paint brush",Paint brush
171,Screwdriver,Paint brush,Turtle,tool,44,43,"Answer using only only word - ""Paint brush"" or ""Turtle"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Paint brush.",Paint brush
233,Shovel,Paint brush,Toad,tool,41,43,"Answer using only only word - ""Paint brush"" or ""Toad"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Paint brush.",Paint brush
261,Saw,Paint brush,Toad,tool,39,41,"Answer using only only word - ""Paint brush"" or ""Toad"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Paint brush.",Paint brush
361,Toad,Paint brush,Shovel,reptile,40,50,"Answer using only only word - ""Paint brush"" or ""Shovel"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Paint brush",Paint brush
362,Salamander,Paint brush,Turtle,reptile,43,43,"Answer using only only word - ""Paint brush"" or ""Turtle"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Paint brush",Paint brush
427,Spanner,Blindworm,Paint brush,tool,42,44,"Answer using only only word - ""Blindworm"" or ""Paint brush"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Paint brush",Paint brush
449,Grinding disk,Paint brush,Toad,tool,44,43,"Answer using only only word - ""Paint brush"" or ""Toad"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Paint brush",Paint brush
468,Salamander,Paint brush,Spanner,reptile,43,44,"Answer using only only word - ""Paint brush"" or ""Spanner"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Paint brush",Paint brush
519,Turtle,Paint brush,Snake,reptile,41,56,"Answer using only only word - ""Paint brush"" or ""Snake"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

""Paint brush"" and ""turtle"" are both animals.",Paint brush
538,Turtle,Paint brush,Screwdriver,reptile,42,42,"Answer using only only word - ""Paint brush"" or ""Screwdriver"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Paint brush.",Paint brush
632,Hammer,Paint brush,Saw,tool,40,41,"Answer using only only word - ""Paint brush"" or ""Saw"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Paint brush.",Paint brush
640,Vacuum,Paint brush,Snake,tool,41,58,"Answer using only only word - ""Paint brush"" or ""Snake"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

""Paint brush"" is more similar in meaning to ""vacuum"".",Paint brush
683,Gecko,Paint brush,Vacuum,reptile,41,42,"Answer using only only word - ""Paint brush"" or ""Vacuum"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Paint brush",Paint brush
711,Chameleon,Nail,Paint brush,reptile,42,43,"Answer using only only word - ""Nail"" or ""Paint brush"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Paint brush",Paint brush
839,Oil can,Paint brush,Turtle,tool,42,41,"Answer using only only word - ""Paint brush"" or ""Turtle"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Paint brush",Paint brush
1066,Screwdriver,Lawn Mower,Paint brush,tool,45,45,"Answer using only only word - ""Lawn Mower"" or ""Paint brush"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Paint brush.",Paint brush
1082,Chameleon,Paint brush,Turtle,reptile,43,43,"Answer using only only word - ""Paint brush"" or ""Turtle"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Paint brush.",Paint brush
1099,Saw,Paint brush,Shovel,tool,40,42,"Answer using only only word - ""Paint brush"" or ""Shovel"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Paint brush",Paint brush
1129,Nail,Paint brush,Shovel,tool,40,42,"Answer using only only word - ""Paint brush"" or ""Shovel"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Paint brush.",Paint brush
1313,Saw,Paint brush,Spanner,tool,40,42,"Answer using only only word - ""Paint brush"" or ""Spanner"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Paint brush",Paint brush
1377,Oil can,Paint brush,Toad,tool,41,41,"Answer using only only word - ""Paint brush"" or ""Toad"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Paint brush",Paint brush
1485,Hammer,Lawn Mower,Paint brush,tool,42,43,"Answer using only only word - ""Lawn Mower"" or ""Paint brush"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Paint brush",Paint brush
1486,Alligator,Paint brush,Screwdriver,reptile,44,42,"Answer using only only word - ""Paint brush"" or ""Screwdriver"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Paint brush",Paint brush
7,Chameleon,Salamander,Vacuum,reptile,42,44,"Answer using only only word - ""Salamander"" or ""Vacuum"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Salamander",Salamander
39,Toad,Salamander,Turtle,reptile,40,41,"Answer using only only word - ""Salamander"" or ""Turtle"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Salamander",Salamander
76,Lizard,Alligator,Salamander,reptile,42,41,"Answer using only only word - ""Alligator"" or ""Salamander"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Salamander",Salamander
112,Tortoise,Salamander,Snake,reptile,42,42,"Answer using only only word - ""Salamander"" or ""Snake"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Salamander",Salamander
381,Toad,Salamander,Shovel,reptile,40,42,"Answer using only only word - ""Salamander"" or ""Shovel"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Salamander",Salamander
432,Dinosaur,Salamander,Snake,reptile,42,40,"Answer using only only word - ""Salamander"" or ""Snake"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Salamander",Salamander
682,Caiman,Oil can,Salamander,reptile,41,41,"Answer using only only word - ""Oil can"" or ""Salamander"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Salamander",Salamander
851,Snake,Salamander,Tortoise,reptile,41,40,"Answer using only only word - ""Salamander"" or ""Tortoise"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Salamander",Salamander
863,Tortoise,Salamander,Screwdriver,reptile,43,44,"Answer using only only word - ""Salamander"" or ""Screwdriver"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Salamander",Salamander
972,Anvil,Salamander,Vacuum,tool,40,42,"Answer using only only word - ""Salamander"" or ""Vacuum"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Salamander",Salamander
1167,Dinosaur,Salamander,Spanner,reptile,42,42,"Answer using only only word - ""Salamander"" or ""Spanner"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Salamander",Salamander
1182,Gecko,Alligator,Salamander,reptile,41,41,"Answer using only only word - ""Alligator"" or ""Salamander"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Salamander",Salamander
1185,Tortoise,Salamander,Shovel,reptile,42,44,"Answer using only only word - ""Salamander"" or ""Shovel"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Salamander",Salamander
1202,Blindworm,Paint brush,Salamander,reptile,44,44,"Answer using only only word - ""Paint brush"" or ""Salamander"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Salamander",Salamander
1247,Knife,Gecko,Salamander,tool,40,41,"Answer using only only word - ""Gecko"" or ""Salamander"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Salamander",Salamander
1273,Alligator,Salamander,Snake,reptile,42,40,"Answer using only only word - ""Salamander"" or ""Snake"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Salamander",Salamander
1302,Alligator,Oil can,Salamander,reptile,43,41,"Answer using only only word - ""Oil can"" or ""Salamander"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Salamander",Salamander
1393,Alligator,Salamander,Saw,reptile,42,41,"Answer using only only word - ""Salamander"" or ""Saw"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Salamander",Salamander
1429,Caiman,Salamander,Spanner,reptile,41,42,"Answer using only only word - ""Salamander"" or ""Spanner"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Salamander",Salamander
1457,Tortoise,Salamander,Vacuum,reptile,42,44,"Answer using only only word - ""Salamander"" or ""Vacuum"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Salamander",Salamander
8,Vacuum,Saw,Screwdriver,tool,40,43,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Saw",Saw
43,Screwdriver,Alligator,Saw,tool,42,42,"Answer using only only word - ""Alligator"" or ""Saw"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Saw",Saw
85,Alligator,Knife,Saw,reptile,40,40,"Answer using only only word - ""Knife"" or ""Saw"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Saw",Saw
90,Grinding disk,Blindworm,Saw,tool,43,43,"Answer using only only word - ""Blindworm"" or ""Saw"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Saw",Saw
109,Vacuum,Saw,Snake,tool,39,41,"Answer using only only word - ""Saw"" or ""Snake"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Saw",Saw
110,Anvil,Saw,Spanner,tool,39,41,"Answer using only only word - ""Saw"" or ""Spanner"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Saw.",Saw
164,Spanner,Nail,Saw,tool,39,42,"Answer using only only word - ""Nail"" or ""Saw"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Saw.",Saw
235,Blindworm,Saw,Turtle,reptile,41,42,"Answer using only only word - ""Saw"" or ""Turtle"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Saw",Saw
239,Alligator,Chisel,Saw,reptile,41,40,"Answer using only only word - ""Chisel"" or ""Saw"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Saw",Saw
250,Nail,Boa python,Saw,tool,39,41,"Answer using only only word - ""Boa python"" or ""Saw"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Saw.",Saw
256,Salamander,Saw,Snake,reptile,41,41,"Answer using only only word - ""Saw"" or ""Snake"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Saw",Saw
317,Crocodile,Saw,Shovel,reptile,41,45,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Saw",Saw
330,Knife,Caiman,Saw,tool,39,40,"Answer using only only word - ""Caiman"" or ""Saw"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Saw",Saw
365,Lizard,Lawn Mower,Saw,reptile,40,42,"Answer using only only word - ""Lawn Mower"" or ""Saw"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Saw",Saw
376,Oil can,Blindworm,Saw,tool,40,41,"Answer using only only word - ""Blindworm"" or ""Saw"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Saw",Saw
409,Knife,Oil can,Saw,tool,39,40,"Answer using only only word - ""Oil can"" or ""Saw"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Saw",Saw
422,Nail,Saw,Vacuum,tool,38,41,"Answer using only only word - ""Saw"" or ""Vacuum"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Saw",Saw
436,Cobra,Saw,Vacuum,reptile,39,43,"Answer using only only word - ""Saw"" or ""Vacuum"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Saw",Saw
452,Gecko,Boa python,Saw,reptile,40,41,"Answer using only only word - ""Boa python"" or ""Saw"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Saw",Saw
456,Screwdriver,Gecko,Saw,tool,41,42,"Answer using only only word - ""Gecko"" or ""Saw"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Saw.",Saw
495,Oil can,Saw,Toad,tool,39,40,"Answer using only only word - ""Saw"" or ""Toad"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Saw",Saw
674,Chisel,Chameleon,Saw,tool,40,41,"Answer using only only word - ""Chameleon"" or ""Saw"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Saw",Saw
677,Knife,Nail,Saw,tool,38,40,"Answer using only only word - ""Nail"" or ""Saw"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Saw",Saw
690,Vacuum,Chisel,Saw,tool,39,42,"Answer using only only word - ""Chisel"" or ""Saw"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Saw",Saw
699,Anvil,Grinding disk,Saw,tool,40,41,"Answer using only only word - ""Grinding disk"" or ""Saw"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Saw",Saw
715,Dinosaur,Lawn Mower,Saw,reptile,41,42,"Answer using only only word - ""Lawn Mower"" or ""Saw"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Saw",Saw
752,Hammer,Dinosaur,Saw,tool,40,40,"Answer using only only word - ""Dinosaur"" or ""Saw"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Saw",Saw
782,Salamander,Saw,Vacuum,reptile,41,43,"Answer using only only word - ""Saw"" or ""Vacuum"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Saw",Saw
805,Toad,Boa python,Saw,reptile,39,41,"Answer using only only word - ""Boa python"" or ""Saw"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Saw",Saw
871,Snake,Saw,Spanner,reptile,39,39,"Answer using only only word - ""Saw"" or ""Spanner"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Saw",Saw
891,Knife,Lawn Mower,Saw,tool,40,42,"Answer using only only word - ""Lawn Mower"" or ""Saw"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Saw",Saw
896,Caiman,Saw,Shovel,reptile,39,41,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Saw",Saw
917,Gecko,Anvil,Saw,reptile,38,40,"Answer using only only word - ""Anvil"" or ""Saw"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Saw",Saw
990,Cobra,Caiman,Saw,reptile,39,42,"Answer using only only word - ""Caiman"" or ""Saw"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Saw",Saw
1058,Alligator,Anvil,Saw,reptile,40,40,"Answer using only only word - ""Anvil"" or ""Saw"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Saw",Saw
1071,Knife,Saw,Tortoise,tool,39,41,"Answer using only only word - ""Saw"" or ""Tortoise"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Saw",Saw
1104,Spanner,Dinosaur,Saw,tool,40,42,"Answer using only only word - ""Dinosaur"" or ""Saw"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Saw.",Saw
1125,Knife,Gecko,Saw,tool,38,40,"Answer using only only word - ""Gecko"" or ""Saw"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Saw.",Saw
1193,Boa python,Blindworm,Saw,reptile,42,43,"Answer using only only word - ""Blindworm"" or ""Saw"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Saw",Saw
1201,Chisel,Grinding disk,Saw,tool,41,41,"Answer using only only word - ""Grinding disk"" or ""Saw"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Saw",Saw
1257,Paint brush,Lawn Mower,Saw,tool,43,44,"Answer using only only word - ""Lawn Mower"" or ""Saw"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Saw",Saw
1261,Hammer,Alligator,Saw,tool,40,40,"Answer using only only word - ""Alligator"" or ""Saw"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Saw",Saw
1266,Cobra,Saw,Spanner,reptile,39,43,"Answer using only only word - ""Saw"" or ""Spanner"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Saw",Saw
1309,Hammer,Oil can,Saw,tool,39,40,"Answer using only only word - ""Oil can"" or ""Saw"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Saw",Saw
1363,Dinosaur,Saw,Snake,reptile,40,39,"Answer using only only word - ""Saw"" or ""Snake"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Saw",Saw
1372,Lawn Mower,Saw,Spanner,tool,41,45,"Answer using only only word - ""Saw"" or ""Spanner"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Saw",Saw
1373,Lizard,Anvil,Saw,reptile,39,40,"Answer using only only word - ""Anvil"" or ""Saw"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Saw",Saw
1441,Chameleon,Saw,Tortoise,reptile,41,43,"Answer using only only word - ""Saw"" or ""Tortoise"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Saw",Saw
1465,Snake,Saw,Screwdriver,reptile,40,39,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Saw",Saw
1492,Nail,Blindworm,Saw,tool,39,41,"Answer using only only word - ""Blindworm"" or ""Saw"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Saw.",Saw
170,Saw,Screwdriver,Tortoise,tool,40,42,"Answer using only only word - ""Screwdriver"" or ""Tortoise"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Screwdriver",Screwdriver
210,Blindworm,Chisel,Screwdriver,reptile,43,43,"Answer using only only word - ""Chisel"" or ""Screwdriver"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Screwdriver",Screwdriver
229,Spanner,Screwdriver,Tortoise,tool,42,44,"Answer using only only word - ""Screwdriver"" or ""Tortoise"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Screwdriver",Screwdriver
313,Chameleon,Screwdriver,Turtle,reptile,43,43,"Answer using only only word - ""Screwdriver"" or ""Turtle"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Screwdriver",Screwdriver
350,Caiman,Chameleon,Screwdriver,reptile,42,42,"Answer using only only word - ""Chameleon"" or ""Screwdriver"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Screwdriver",Screwdriver
438,Hammer,Screwdriver,Shovel,tool,41,42,"Answer using only only word - ""Screwdriver"" or ""Shovel"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Screwdriver",Screwdriver
579,Boa python,Screwdriver,Spanner,reptile,43,44,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Screwdriver",Screwdriver
653,Shovel,Screwdriver,Snake,tool,41,42,"Answer using only only word - ""Screwdriver"" or ""Snake"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Screwdriver",Screwdriver
745,Spanner,Grinding disk,Screwdriver,tool,43,44,"Answer using only only word - ""Grinding disk"" or ""Screwdriver"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Screwdriver",Screwdriver
784,Hammer,Cobra,Screwdriver,tool,41,42,"Answer using only only word - ""Cobra"" or ""Screwdriver"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Screwdriver",Screwdriver
831,Lizard,Lawn Mower,Screwdriver,reptile,42,43,"Answer using only only word - ""Lawn Mower"" or ""Screwdriver"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Screwdriver",Screwdriver
971,Knife,Screwdriver,Shovel,tool,41,42,"Answer using only only word - ""Screwdriver"" or ""Shovel"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Screwdriver",Screwdriver
994,Axe,Chameleon,Screwdriver,tool,40,42,"Answer using only only word - ""Chameleon"" or ""Screwdriver"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Screwdriver",Screwdriver
1040,Nail,Screwdriver,Spanner,tool,40,42,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Screwdriver",Screwdriver
1101,Oil can,Chameleon,Screwdriver,tool,42,42,"Answer using only only word - ""Chameleon"" or ""Screwdriver"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Screwdriver",Screwdriver
1107,Chameleon,Screwdriver,Spanner,reptile,43,44,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Screwdriver.",Screwdriver
1121,Oil can,Screwdriver,Snake,tool,41,40,"Answer using only only word - ""Screwdriver"" or ""Snake"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Screwdriver",Screwdriver
1318,Oil can,Screwdriver,Shovel,tool,42,42,"Answer using only only word - ""Screwdriver"" or ""Shovel"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Screwdriver",Screwdriver
1338,Toad,Gecko,Screwdriver,reptile,40,41,"Answer using only only word - ""Gecko"" or ""Screwdriver"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Screwdriver",Screwdriver
1339,Lawn Mower,Screwdriver,Shovel,tool,43,46,"Answer using only only word - ""Screwdriver"" or ""Shovel"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Screwdriver",Screwdriver
1385,Lizard,Screwdriver,Spanner,reptile,41,42,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Screwdriver.",Screwdriver
1427,Boa python,Screwdriver,Vacuum,reptile,43,44,"Answer using only only word - ""Screwdriver"" or ""Vacuum"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Screwdriver",Screwdriver
24,Lawn Mower,Alligator,Shovel,tool,43,45,"Answer using only only word - ""Alligator"" or ""Shovel"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Shovel",Shovel
55,Blindworm,Anvil,Shovel,reptile,41,43,"Answer using only only word - ""Anvil"" or ""Shovel"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Shovel",Shovel
83,Chisel,Alligator,Shovel,tool,41,41,"Answer using only only word - ""Alligator"" or ""Shovel"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Shovel",Shovel
128,Tortoise,Shovel,Toad,reptile,40,43,"Answer using only only word - ""Shovel"" or ""Toad"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Shovel",Shovel
162,Lawn Mower,Nail,Shovel,tool,41,45,"Answer using only only word - ""Nail"" or ""Shovel"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Shovel",Shovel
187,Chisel,Shovel,Snake,tool,40,40,"Answer using only only word - ""Shovel"" or ""Snake"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Shovel",Shovel
244,Anvil,Axe,Shovel,tool,39,41,"Answer using only only word - ""Axe"" or ""Shovel"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Shovel",Shovel
348,Axe,Grinding disk,Shovel,tool,40,42,"Answer using only only word - ""Grinding disk"" or ""Shovel"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Shovel",Shovel
354,Axe,Shovel,Tortoise,tool,39,42,"Answer using only only word - ""Shovel"" or ""Tortoise"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Shovel",Shovel
386,Anvil,Shovel,Tortoise,tool,40,42,"Answer using only only word - ""Shovel"" or ""Tortoise"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Shovel",Shovel
429,Dinosaur,Shovel,Turtle,reptile,41,41,"Answer using only only word - ""Shovel"" or ""Turtle"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Shovel",Shovel
454,Spanner,Salamander,Shovel,tool,41,44,"Answer using only only word - ""Salamander"" or ""Shovel"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Shovel",Shovel
477,Hammer,Boa python,Shovel,tool,41,42,"Answer using only only word - ""Boa python"" or ""Shovel"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Shovel",Shovel
562,Nail,Boa python,Shovel,tool,40,42,"Answer using only only word - ""Boa python"" or ""Shovel"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Shovel",Shovel
600,Chisel,Grinding disk,Shovel,tool,42,42,"Answer using only only word - ""Grinding disk"" or ""Shovel"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Shovel",Shovel
601,Grinding disk,Salamander,Shovel,tool,44,44,"Answer using only only word - ""Salamander"" or ""Shovel"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Shovel",Shovel
623,Lawn Mower,Shovel,Snake,tool,42,44,"Answer using only only word - ""Shovel"" or ""Snake"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Shovel",Shovel
662,Nail,Shovel,Toad,tool,38,41,"Answer using only only word - ""Shovel"" or ""Toad"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Shovel",Shovel
694,Chameleon,Shovel,Vacuum,reptile,41,44,"Answer using only only word - ""Shovel"" or ""Vacuum"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Shovel",Shovel
698,Saw,Chameleon,Shovel,tool,39,42,"Answer using only only word - ""Chameleon"" or ""Shovel"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Shovel",Shovel
708,Knife,Grinding disk,Shovel,tool,41,42,"Answer using only only word - ""Grinding disk"" or ""Shovel"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Shovel",Shovel
714,Hammer,Lawn Mower,Shovel,tool,41,43,"Answer using only only word - ""Lawn Mower"" or ""Shovel"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Shovel",Shovel
767,Knife,Dinosaur,Shovel,tool,40,41,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Shovel",Shovel
776,Saw,Gecko,Shovel,tool,38,41,"Answer using only only word - ""Gecko"" or ""Shovel"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Shovel",Shovel
815,Spanner,Shovel,Toad,tool,40,43,"Answer using only only word - ""Shovel"" or ""Toad"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Shovel",Shovel
832,Screwdriver,Dinosaur,Shovel,tool,43,43,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Shovel.",Shovel
