,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
2747,Lizard,Caiman,Crocodile,reptile,41.0,40,"Answer using only only word - ""Caiman"" or ""Crocodile"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Crocodile",Crocodile
2748,Turtle,Chameleon,Nail,reptile,40.0,38,"Answer using only only word - ""Chameleon"" or ""Nail"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Chameleon",Chameleon
2749,Paint brush,Lawn Mower,Saw,tool,43.0,40,"Answer using only only word - ""Lawn Mower"" or ""Saw"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Saw",Saw
2750,Turtle,Knife,Snake,reptile,39.0,34,"Answer using only only word - ""Knife"" or ""Snake"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Snake",Snake
2751,Salamander,Boa python,Paint brush,reptile,44.0,41,"Answer using only only word - ""Boa python"" or ""Paint brush"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Boa python",Boa python
2752,Lawn Mower,Boa python,Nail,tool,42.0,41,"Answer using only only word - ""Boa python"" or ""Nail"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Nail",Nail
2753,Chameleon,Axe,Shovel,reptile,41.0,39,"Answer using only only word - ""Axe"" or ""Shovel"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Axe",Axe
2754,Spanner,Chameleon,Hammer,tool,41.0,39,"Answer using only only word - ""Chameleon"" or ""Hammer"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Hammer",Hammer
2755,Alligator,Boa python,Vacuum,reptile,42.0,39,"Answer using only only word - ""Boa python"" or ""Vacuum"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Boa python",Boa python
2756,Shovel,Alligator,Nail,tool,40.0,38,"Answer using only only word - ""Alligator"" or ""Nail"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Alligator",Alligator
2757,Dinosaur,Hammer,Vacuum,reptile,41.0,37,"Answer using only only word - ""Hammer"" or ""Vacuum"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Hammer",Hammer
2758,Snake,Anvil,Screwdriver,reptile,40.0,35,"Answer using only only word - ""Anvil"" or ""Screwdriver"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Anvil",Anvil
2759,Crocodile,Boa python,Grinding disk,reptile,44.0,43,"Answer using only only word - ""Boa python"" or ""Grinding disk"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Boa python",Boa python
2760,Nail,Anvil,Salamander,tool,40.0,37,"Answer using only only word - ""Anvil"" or ""Salamander"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Anvil",Anvil
2761,Hammer,Alligator,Saw,tool,40.0,36,"Answer using only only word - ""Alligator"" or ""Saw"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Saw",Saw
2762,Dinosaur,Crocodile,Gecko,reptile,41.0,40,"Answer using only only word - ""Crocodile"" or ""Gecko"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Crocodile",Crocodile
2763,Spanner,Anvil,Lizard,tool,40.0,38,"Answer using only only word - ""Anvil"" or ""Lizard"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Anvil",Anvil
2764,Screwdriver,Alligator,Crocodile,tool,44.0,42,"Answer using only only word - ""Alligator"" or ""Crocodile"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Crocodile",Crocodile
2765,Axe,Snake,Vacuum,tool,38.0,35,"Answer using only only word - ""Snake"" or ""Vacuum"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Snake",Snake
2766,Alligator,Cobra,Screwdriver,reptile,42.0,40,"Answer using only only word - ""Cobra"" or ""Screwdriver"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Crocodile",fill manually
2767,Cobra,Saw,Spanner,reptile,39.0,39,"Answer using only only word - ""Saw"" or ""Spanner"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Saw",Saw
2768,Hammer,Caiman,Turtle,tool,40.0,36,"Answer using only only word - ""Caiman"" or ""Turtle"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Caiman",Caiman
2769,Toad,Cobra,Lizard,reptile,39.0,37,"Answer using only only word - ""Cobra"" or ""Lizard"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Lizard",Lizard
2770,Spanner,Lizard,Shovel,tool,40.0,39,"Answer using only only word - ""Lizard"" or ""Shovel"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Lizard",Lizard
2771,Chisel,Oil can,Spanner,tool,40.0,38,"Answer using only only word - ""Oil can"" or ""Spanner"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Spanner",Spanner
2772,Alligator,Salamander,Snake,reptile,42.0,37,"Answer using only only word - ""Salamander"" or ""Snake"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Salamander",Salamander
2773,Toad,Shovel,Turtle,reptile,39.0,38,"Answer using only only word - ""Shovel"" or ""Turtle"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Shovel",Shovel
2774,Shovel,Lizard,Vacuum,tool,40.0,39,"Answer using only only word - ""Lizard"" or ""Vacuum"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Lizard",Lizard
2775,Caiman,Axe,Turtle,reptile,39.0,36,"Answer using only only word - ""Axe"" or ""Turtle"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Axe",Axe
2776,Axe,Boa python,Vacuum,tool,39.0,39,"Answer using only only word - ""Boa python"" or ""Vacuum"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Boa python",Boa python
2777,Lizard,Dinosaur,Screwdriver,reptile,42.0,37,"Answer using only only word - ""Dinosaur"" or ""Screwdriver"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Dinosaur",Dinosaur
2778,Toad,Gecko,Turtle,reptile,39.0,36,"Answer using only only word - ""Gecko"" or ""Turtle"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Gecko",Gecko
2779,Saw,Anvil,Boa python,tool,39.0,37,"Answer using only only word - ""Anvil"" or ""Boa python"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Anvil",Anvil
2780,Turtle,Chisel,Salamander,reptile,41.0,37,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Chisel",Chisel
2781,Hammer,Axe,Blindworm,tool,40.0,37,"Answer using only only word - ""Axe"" or ""Blindworm"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Axe",Axe
2782,Gecko,Chameleon,Grinding disk,reptile,42.0,39,"Answer using only only word - ""Chameleon"" or ""Grinding disk"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Chameleon",Chameleon
2783,Turtle,Blindworm,Chameleon,reptile,41.0,39,"Answer using only only word - ""Blindworm"" or ""Chameleon"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Blindworm",Blindworm
2784,Lawn Mower,Hammer,Paint brush,tool,43.0,41,"Answer using only only word - ""Hammer"" or ""Paint brush"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Hammer",Hammer
2785,Caiman,Cobra,Dinosaur,reptile,40.0,38,"Answer using only only word - ""Cobra"" or ""Dinosaur"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Cobra",Cobra
2786,Boa python,Cobra,Grinding disk,reptile,43.0,41,"Answer using only only word - ""Cobra"" or ""Grinding disk"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Cobra",Cobra
2787,Hammer,Grinding disk,Oil can,tool,42.0,38,"Answer using only only word - ""Grinding disk"" or ""Oil can"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Oil can.",Oil can
2788,Lawn Mower,Spanner,Vacuum,tool,42.0,43,"Answer using only only word - ""Spanner"" or ""Vacuum"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Spanner",Spanner
2789,Paint brush,Oil can,Snake,tool,42.0,37,"Answer using only only word - ""Oil can"" or ""Snake"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Oil can",Oil can
2790,Chisel,Dinosaur,Lizard,tool,40.0,36,"Answer using only only word - ""Dinosaur"" or ""Lizard"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Dinosaur",Dinosaur
2791,Crocodile,Boa python,Snake,reptile,42.0,39,"Answer using only only word - ""Boa python"" or ""Snake"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Snake",Snake
2792,Nail,Alligator,Dinosaur,tool,40.0,36,"Answer using only only word - ""Alligator"" or ""Dinosaur"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Alligator",Alligator
2793,Salamander,Lizard,Shovel,reptile,42.0,39,"Answer using only only word - ""Lizard"" or ""Shovel"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Lizard",Lizard
2794,Lizard,Blindworm,Boa python,reptile,42.0,39,"Answer using only only word - ""Blindworm"" or ""Boa python"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Blindworm",Blindworm
2795,Shovel,Boa python,Paint brush,tool,42.0,41,"Answer using only only word - ""Boa python"" or ""Paint brush"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Boa python",Boa python
2796,Paint brush,Cobra,Tortoise,tool,43.0,41,"Answer using only only word - ""Cobra"" or ""Tortoise"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Cobra",Cobra
2797,Chameleon,Crocodile,Lawn Mower,reptile,43.0,44,"Answer using only only word - ""Crocodile"" or ""Lawn Mower"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Crocodile",Crocodile
2798,Boa python,Crocodile,Paint brush,reptile,44.0,43,"Answer using only only word - ""Crocodile"" or ""Paint brush"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Crocodile",Crocodile
2799,Alligator,Oil can,Salamander,reptile,43.0,37,"Answer using only only word - ""Oil can"" or ""Salamander"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Oil can",Oil can
2800,Caiman,Anvil,Screwdriver,reptile,41.0,37,"Answer using only only word - ""Anvil"" or ""Screwdriver"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Anvil",Anvil
2801,Crocodile,Nail,Turtle,reptile,41.0,40,"Answer using only only word - ""Nail"" or ""Turtle"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Nail",Nail
2802,Grinding disk,Cobra,Crocodile,tool,44.0,42,"Answer using only only word - ""Cobra"" or ""Crocodile"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Cobra",Cobra
2803,Vacuum,Knife,Lizard,tool,40.0,38,"Answer using only only word - ""Knife"" or ""Lizard"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Knife",Knife
2804,Chisel,Dinosaur,Nail,tool,40.0,36,"Answer using only only word - ""Dinosaur"" or ""Nail"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Dinosaur",Dinosaur
2805,Blindworm,Chameleon,Dinosaur,reptile,43.0,40,"Answer using only only word - ""Chameleon"" or ""Dinosaur"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Chameleon",Chameleon
2806,Chameleon,Caiman,Paint brush,reptile,43.0,39,"Answer using only only word - ""Caiman"" or ""Paint brush"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Caiman",Caiman
2807,Saw,Boa python,Tortoise,tool,40.0,39,"Answer using only only word - ""Boa python"" or ""Tortoise"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Boa python",Boa python
2808,Crocodile,Lawn Mower,Oil can,reptile,43.0,42,"Answer using only only word - ""Lawn Mower"" or ""Oil can"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Oil can",Oil can
2809,Paint brush,Boa python,Vacuum,tool,43.0,41,"Answer using only only word - ""Boa python"" or ""Vacuum"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Boa python",Boa python
2810,Saw,Paint brush,Spanner,tool,40.0,39,"Answer using only only word - ""Paint brush"" or ""Spanner"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Paint brush",Paint brush
2811,Saw,Chameleon,Snake,tool,39.0,37,"Answer using only only word - ""Chameleon"" or ""Snake"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Chameleon",Chameleon
2812,Hammer,Oil can,Saw,tool,39.0,36,"Answer using only only word - ""Oil can"" or ""Saw"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Saw",Saw
2813,Axe,Cobra,Screwdriver,tool,39.0,39,"Answer using only only word - ""Cobra"" or ""Screwdriver"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Cobra",Cobra
2814,Anvil,Hammer,Toad,tool,39.0,36,"Answer using only only word - ""Hammer"" or ""Toad"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Hammer",Hammer
2815,Vacuum,Gecko,Shovel,tool,40.0,39,"Answer using only only word - ""Gecko"" or ""Shovel"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Gecko",Gecko
2816,Paint brush,Dinosaur,Knife,tool,43.0,38,"Answer using only only word - ""Dinosaur"" or ""Knife"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Dinosaur",Dinosaur
2817,Chisel,Oil can,Tortoise,tool,41.0,38,"Answer using only only word - ""Oil can"" or ""Tortoise"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Oil can.",Oil can
2818,Oil can,Screwdriver,Shovel,tool,42.0,39,"Answer using only only word - ""Screwdriver"" or ""Shovel"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Screwdriver",Screwdriver
2819,Chisel,Lizard,Spanner,tool,40.0,38,"Answer using only only word - ""Lizard"" or ""Spanner"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Spanner",Spanner
2820,Alligator,Boa python,Caiman,reptile,42.0,37,"Answer using only only word - ""Boa python"" or ""Caiman"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Caiman",Caiman
2821,Gecko,Boa python,Lawn Mower,reptile,41.0,40,"Answer using only only word - ""Boa python"" or ""Lawn Mower"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Boa python",Boa python
2822,Shovel,Chameleon,Vacuum,tool,41.0,41,"Answer using only only word - ""Chameleon"" or ""Vacuum"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Chameleon",Chameleon
2823,Salamander,Cobra,Knife,reptile,41.0,40,"Answer using only only word - ""Cobra"" or ""Knife"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Cobra",Cobra
2824,Cobra,Snake,Tortoise,reptile,40.0,37,"Answer using only only word - ""Snake"" or ""Tortoise"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Snake",Snake
2825,Snake,Tortoise,Vacuum,reptile,40.0,37,"Answer using only only word - ""Tortoise"" or ""Vacuum"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Tortoise",Tortoise
2826,Paint brush,Caiman,Salamander,tool,43.0,39,"Answer using only only word - ""Caiman"" or ""Salamander"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Caiman",Caiman
2827,Paint brush,Caiman,Hammer,tool,42.0,38,"Answer using only only word - ""Caiman"" or ""Hammer"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Caiman",Caiman
2828,Knife,Caiman,Gecko,tool,39.0,36,"Answer using only only word - ""Caiman"" or ""Gecko"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Caiman",Caiman
2829,Chameleon,Hammer,Screwdriver,reptile,43.0,39,"Answer using only only word - ""Hammer"" or ""Screwdriver"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Hammer",Hammer
2830,Lizard,Blindworm,Oil can,reptile,41.0,38,"Answer using only only word - ""Blindworm"" or ""Oil can"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Blindworm",Blindworm
2831,Crocodile,Anvil,Chameleon,reptile,42.0,41,"Answer using only only word - ""Anvil"" or ""Chameleon"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Anvil",Anvil
2832,Salamander,Anvil,Turtle,reptile,42.0,38,"Answer using only only word - ""Anvil"" or ""Turtle"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Turtle",Turtle
2833,Tortoise,Lawn Mower,Nail,reptile,41.0,40,"Answer using only only word - ""Lawn Mower"" or ""Nail"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Nail",Nail
2834,Screwdriver,Snake,Tortoise,tool,43.0,37,"Answer using only only word - ""Snake"" or ""Tortoise"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Snake",Snake
2835,Blindworm,Boa python,Screwdriver,reptile,44.0,41,"Answer using only only word - ""Boa python"" or ""Screwdriver"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Boa python",Boa python
2836,Tortoise,Oil can,Salamander,reptile,42.0,40,"Answer using only only word - ""Oil can"" or ""Salamander"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Oil can.",Oil can
2837,Blindworm,Gecko,Toad,reptile,41.0,38,"Answer using only only word - ""Gecko"" or ""Toad"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Gecko",Gecko
2838,Alligator,Anvil,Tortoise,reptile,42.0,38,"Answer using only only word - ""Anvil"" or ""Tortoise"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Tortoise",Tortoise
2839,Gecko,Anvil,Nail,reptile,39.0,36,"Answer using only only word - ""Anvil"" or ""Nail"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Nail",Nail
2840,Anvil,Hammer,Oil can,tool,40.0,36,"Answer using only only word - ""Hammer"" or ""Oil can"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Hammer",Hammer
2841,Lawn Mower,Screwdriver,Shovel,tool,43.0,43,"Answer using only only word - ""Screwdriver"" or ""Shovel"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Screwdriver",Screwdriver
2842,Snake,Axe,Hammer,reptile,39.0,34,"Answer using only only word - ""Axe"" or ""Hammer"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Axe",Axe
2843,Dinosaur,Gecko,Vacuum,reptile,41.0,37,"Answer using only only word - ""Gecko"" or ""Vacuum"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Gecko",Gecko
2844,Caiman,Nail,Toad,reptile,39.0,36,"Answer using only only word - ""Nail"" or ""Toad"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Nail",Nail
2845,Saw,Boa python,Shovel,tool,39.0,39,"Answer using only only word - ""Boa python"" or ""Shovel"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Shovel",Shovel
2846,Toad,Gecko,Screwdriver,reptile,40.0,37,"Answer using only only word - ""Gecko"" or ""Screwdriver"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Gecko",Gecko
2847,Chameleon,Crocodile,Gecko,reptile,42.0,42,"Answer using only only word - ""Crocodile"" or ""Gecko"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Crocodile",Crocodile
2848,Spanner,Dinosaur,Tortoise,tool,41.0,39,"Answer using only only word - ""Dinosaur"" or ""Tortoise"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Dinosaur",Dinosaur
2849,Cobra,Anvil,Tortoise,reptile,40.0,39,"Answer using only only word - ""Anvil"" or ""Tortoise"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Anvil",Anvil
2850,Salamander,Gecko,Toad,reptile,41.0,38,"Answer using only only word - ""Gecko"" or ""Toad"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Gecko",Gecko
2851,Lawn Mower,Shovel,Toad,tool,41.0,42,"Answer using only only word - ""Shovel"" or ""Toad"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Shovel",Shovel
2852,Chameleon,Shovel,Toad,reptile,41.0,39,"Answer using only only word - ""Shovel"" or ""Toad"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Toad",Toad
2853,Paint brush,Snake,Spanner,tool,42.0,37,"Answer using only only word - ""Snake"" or ""Spanner"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Snake",Snake
2854,Hammer,Dinosaur,Toad,tool,40.0,36,"Answer using only only word - ""Dinosaur"" or ""Toad"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Dinosaur",Dinosaur
2855,Paint brush,Chisel,Cobra,tool,42.0,39,"Answer using only only word - ""Chisel"" or ""Cobra"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Chisel",Chisel
2856,Saw,Shovel,Tortoise,tool,39.0,39,"Answer using only only word - ""Shovel"" or ""Tortoise"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Shovel",Shovel
2857,Toad,Blindworm,Grinding disk,reptile,41.0,39,"Answer using only only word - ""Blindworm"" or ""Grinding disk"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Blindworm",Blindworm
2858,Spanner,Shovel,Turtle,tool,40.0,40,"Answer using only only word - ""Shovel"" or ""Turtle"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Shovel",Shovel
2859,Alligator,Boa python,Nail,reptile,42.0,38,"Answer using only only word - ""Boa python"" or ""Nail"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Boa python",Boa python
2860,Crocodile,Gecko,Paint brush,reptile,42.0,41,"Answer using only only word - ""Gecko"" or ""Paint brush"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Gecko",Gecko
2861,Lawn Mower,Hammer,Tortoise,tool,42.0,41,"Answer using only only word - ""Hammer"" or ""Tortoise"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Hammer",Hammer
2862,Dinosaur,Blindworm,Hammer,reptile,42.0,38,"Answer using only only word - ""Blindworm"" or ""Hammer"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Blindworm",Blindworm
2863,Tortoise,Crocodile,Saw,reptile,41.0,42,"Answer using only only word - ""Crocodile"" or ""Saw"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Crocodile",Crocodile
2864,Knife,Tortoise,Vacuum,tool,40.0,39,"Answer using only only word - ""Tortoise"" or ""Vacuum"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Vacuum",Vacuum
2865,Dinosaur,Saw,Snake,reptile,40.0,35,"Answer using only only word - ""Saw"" or ""Snake"" and not ""Dinosaur"".Which is more similar in meaning to ""Dinosaur""?","

Saw",Saw
2866,Caiman,Snake,Vacuum,reptile,40.0,35,"Answer using only only word - ""Snake"" or ""Vacuum"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Snake",Snake
2867,Lawn Mower,Saw,Spanner,tool,41.0,41,"Answer using only only word - ""Saw"" or ""Spanner"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Saw",Saw
2868,Blindworm,Axe,Hammer,reptile,41.0,38,"Answer using only only word - ""Axe"" or ""Hammer"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Axe",Axe
2869,Saw,Boa python,Turtle,tool,39.0,38,"Answer using only only word - ""Boa python"" or ""Turtle"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Boa python",Boa python
2870,Lizard,Anvil,Saw,reptile,39.0,36,"Answer using only only word - ""Anvil"" or ""Saw"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Saw",Saw
2871,Turtle,Cobra,Hammer,reptile,40.0,38,"Answer using only only word - ""Cobra"" or ""Hammer"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Cobra",Cobra
2872,Knife,Anvil,Snake,tool,39.0,35,"Answer using only only word - ""Anvil"" or ""Snake"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Anvil",Anvil
2873,Boa python,Chameleon,Vacuum,reptile,43.0,41,"Answer using only only word - ""Chameleon"" or ""Vacuum"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Chameleon",Chameleon
2874,Alligator,Snake,Vacuum,reptile,41.0,35,"Answer using only only word - ""Snake"" or ""Vacuum"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Snake",Snake
2875,Shovel,Axe,Hammer,tool,39.0,38,"Answer using only only word - ""Axe"" or ""Hammer"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Axe",Axe
2876,Axe,Dinosaur,Grinding disk,tool,41.0,37,"Answer using only only word - ""Dinosaur"" or ""Grinding disk"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Dinosaur",Dinosaur
2877,Chameleon,Lawn Mower,Salamander,reptile,43.0,42,"Answer using only only word - ""Lawn Mower"" or ""Salamander"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Salamander",Salamander
2878,Knife,Spanner,Toad,tool,39.0,38,"Answer using only only word - ""Spanner"" or ""Toad"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Spanner",Spanner
2879,Oil can,Paint brush,Toad,tool,41.0,38,"Answer using only only word - ""Paint brush"" or ""Toad"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Paint brush",Paint brush
2880,Lizard,Alligator,Snake,reptile,40.0,34,"Answer using only only word - ""Alligator"" or ""Snake"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Snake",Snake
2881,Lizard,Caiman,Spanner,reptile,40.0,37,"Answer using only only word - ""Caiman"" or ""Spanner"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Caiman",Caiman
2882,Alligator,Crocodile,Screwdriver,reptile,43.0,41,"Answer using only only word - ""Crocodile"" or ""Screwdriver"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Crocodile",Crocodile
2883,Lizard,Screwdriver,Spanner,reptile,41.0,39,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Screwdriver",Screwdriver
2884,Saw,Chameleon,Hammer,tool,39.0,37,"Answer using only only word - ""Chameleon"" or ""Hammer"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Hammer",Hammer
2885,Anvil,Lizard,Screwdriver,tool,41.0,37,"Answer using only only word - ""Lizard"" or ""Screwdriver"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Lizard",Lizard
2886,Grinding disk,Cobra,Salamander,tool,44.0,41,"Answer using only only word - ""Cobra"" or ""Salamander"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Cobra",Cobra
2887,Anvil,Hammer,Lizard,tool,39.0,36,"Answer using only only word - ""Hammer"" or ""Lizard"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Hammer",Hammer
2888,Crocodile,Salamander,Snake,reptile,42.0,41,"Answer using only only word - ""Salamander"" or ""Snake"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Salamander",Salamander
2889,Lizard,Chameleon,Tortoise,reptile,41.0,39,"Answer using only only word - ""Chameleon"" or ""Tortoise"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Chameleon",Chameleon
