,Anchor,Concept1,Concept2,Category,estimated_tokens,real_tokens,prompt,gpt_response,gpt_choice
1432,Axe,Paint brush,Snake,tool,39,40,"Answer using only only word - ""Paint brush"" or ""Snake"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Paint brush",Paint brush
1462,Oil can,Knife,Paint brush,tool,41,41,"Answer using only only word - ""Knife"" or ""Paint brush"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Paint brush",Paint brush
1470,Chameleon,Oil can,Paint brush,reptile,43,43,"Answer using only only word - ""Oil can"" or ""Paint brush"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Paint brush.",Paint brush
1477,Shovel,Paint brush,Tortoise,tool,42,44,"Answer using only only word - ""Paint brush"" or ""Tortoise"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Paint brush.",Paint brush
43,Caiman,Chisel,Salamander,reptile,41,41,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Salamander",Salamander
75,Axe,Salamander,Turtle,tool,39,41,"Answer using only only word - ""Salamander"" or ""Turtle"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Salamander",Salamander
81,Blindworm,Salamander,Snake,reptile,42,42,"Answer using only only word - ""Salamander"" or ""Snake"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Salamander",Salamander
92,Crocodile,Salamander,Tortoise,reptile,43,46,"Answer using only only word - ""Salamander"" or ""Tortoise"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Salamander",Salamander
105,Hammer,Blindworm,Salamander,tool,42,42,"Answer using only only word - ""Blindworm"" or ""Salamander"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Salamander",Salamander
110,Turtle,Knife,Salamander,reptile,41,41,"Answer using only only word - ""Knife"" or ""Salamander"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Salamander",Salamander
280,Lizard,Caiman,Salamander,reptile,41,41,"Answer using only only word - ""Caiman"" or ""Salamander"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Salamander",Salamander
451,Crocodile,Blindworm,Salamander,reptile,43,46,"Answer using only only word - ""Blindworm"" or ""Salamander"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Salamander",Salamander
481,Chameleon,Salamander,Tortoise,reptile,43,44,"Answer using only only word - ""Salamander"" or ""Tortoise"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Salamander",Salamander
498,Lizard,Salamander,Snake,reptile,41,40,"Answer using only only word - ""Salamander"" or ""Snake"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Salamander",Salamander
499,Screwdriver,Blindworm,Salamander,tool,44,44,"Answer using only only word - ""Blindworm"" or ""Salamander"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Salamander",Salamander
548,Caiman,Hammer,Salamander,reptile,41,41,"Answer using only only word - ""Hammer"" or ""Salamander"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Salamander",Salamander
565,Caiman,Salamander,Saw,reptile,40,41,"Answer using only only word - ""Salamander"" or ""Saw"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Salamander",Salamander
579,Lizard,Salamander,Tortoise,reptile,41,42,"Answer using only only word - ""Salamander"" or ""Tortoise"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Salamander",Salamander
611,Chameleon,Knife,Salamander,reptile,42,43,"Answer using only only word - ""Knife"" or ""Salamander"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Salamander",Salamander
680,Snake,Chisel,Salamander,reptile,40,39,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Salamander",Salamander
695,Chameleon,Salamander,Screwdriver,reptile,44,44,"Answer using only only word - ""Salamander"" or ""Screwdriver"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Salamander",Salamander
721,Gecko,Oil can,Salamander,reptile,41,41,"Answer using only only word - ""Oil can"" or ""Salamander"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Salamander",Salamander
748,Cobra,Salamander,Turtle,reptile,40,43,"Answer using only only word - ""Salamander"" or ""Turtle"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Salamander.",Salamander
754,Screwdriver,Salamander,Turtle,tool,43,43,"Answer using only only word - ""Salamander"" or ""Turtle"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Salamander",Salamander
774,Crocodile,Chisel,Salamander,reptile,42,45,"Answer using only only word - ""Chisel"" or ""Salamander"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Salamander",Salamander
795,Chisel,Salamander,Snake,tool,41,40,"Answer using only only word - ""Salamander"" or ""Snake"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Salamander",Salamander
807,Alligator,Salamander,Screwdriver,reptile,44,42,"Answer using only only word - ""Salamander"" or ""Screwdriver"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Salamander",Salamander
995,Gecko,Nail,Salamander,reptile,40,41,"Answer using only only word - ""Nail"" or ""Salamander"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Salamander",Salamander
1012,Snake,Salamander,Shovel,reptile,40,40,"Answer using only only word - ""Salamander"" or ""Shovel"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Salamander",Salamander
1082,Alligator,Anvil,Salamander,reptile,42,41,"Answer using only only word - ""Anvil"" or ""Salamander"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Salamander",Salamander
1103,Alligator,Blindworm,Salamander,reptile,43,42,"Answer using only only word - ""Blindworm"" or ""Salamander"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Salamander",Salamander
1125,Gecko,Salamander,Screwdriver,reptile,42,42,"Answer using only only word - ""Salamander"" or ""Screwdriver"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Salamander",Salamander
1192,Cobra,Blindworm,Salamander,reptile,41,44,"Answer using only only word - ""Blindworm"" or ""Salamander"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Salamander",Salamander
1262,Hammer,Salamander,Turtle,tool,41,41,"Answer using only only word - ""Salamander"" or ""Turtle"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Salamander",Salamander
1278,Vacuum,Salamander,Screwdriver,tool,42,44,"Answer using only only word - ""Salamander"" or ""Screwdriver"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Salamander",Salamander
1402,Blindworm,Salamander,Spanner,reptile,43,44,"Answer using only only word - ""Salamander"" or ""Spanner"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Salamander",Salamander
1496,Toad,Anvil,Salamander,reptile,40,41,"Answer using only only word - ""Anvil"" or ""Salamander"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Salamander",Salamander
29,Chisel,Alligator,Saw,tool,40,40,"Answer using only only word - ""Alligator"" or ""Saw"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Saw",Saw
41,Anvil,Lizard,Saw,tool,39,40,"Answer using only only word - ""Lizard"" or ""Saw"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Saw",Saw
117,Grinding disk,Salamander,Saw,tool,44,43,"Answer using only only word - ""Salamander"" or ""Saw"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Saw",Saw
136,Shovel,Dinosaur,Saw,tool,40,42,"Answer using only only word - ""Dinosaur"" or ""Saw"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Saw",Saw
184,Spanner,Saw,Screwdriver,tool,41,43,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Saw.",Saw
241,Lawn Mower,Chameleon,Saw,tool,42,45,"Answer using only only word - ""Chameleon"" or ""Saw"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Saw",Saw
290,Grinding disk,Caiman,Saw,tool,43,42,"Answer using only only word - ""Caiman"" or ""Saw"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Saw",Saw
305,Crocodile,Knife,Saw,reptile,40,44,"Answer using only only word - ""Knife"" or ""Saw"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Saw",Saw
314,Shovel,Saw,Vacuum,tool,39,43,"Answer using only only word - ""Saw"" or ""Vacuum"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Saw",Saw
330,Anvil,Saw,Toad,tool,38,40,"Answer using only only word - ""Saw"" or ""Toad"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Saw",Saw
332,Tortoise,Saw,Snake,reptile,40,41,"Answer using only only word - ""Saw"" or ""Snake"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Saw",Saw
347,Chameleon,Saw,Snake,reptile,40,41,"Answer using only only word - ""Saw"" or ""Snake"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Saw",Saw
373,Blindworm,Saw,Shovel,reptile,41,43,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Blindworm"".Which is more similar in meaning to ""Blindworm""?","

Saw",Saw
375,Chisel,Oil can,Saw,tool,39,40,"Answer using only only word - ""Oil can"" or ""Saw"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Saw",Saw
403,Vacuum,Alligator,Saw,tool,40,42,"Answer using only only word - ""Alligator"" or ""Saw"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Saw",Saw
427,Lawn Mower,Nail,Saw,tool,41,44,"Answer using only only word - ""Nail"" or ""Saw"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Saw",Saw
450,Crocodile,Paint brush,Saw,reptile,42,45,"Answer using only only word - ""Paint brush"" or ""Saw"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Saw",Saw
475,Anvil,Saw,Screwdriver,tool,40,41,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Saw",Saw
515,Anvil,Saw,Vacuum,tool,39,41,"Answer using only only word - ""Saw"" or ""Vacuum"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Saw",Saw
519,Turtle,Caiman,Saw,reptile,39,40,"Answer using only only word - ""Caiman"" or ""Saw"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Saw",Saw
578,Caiman,Saw,Snake,reptile,39,39,"Answer using only only word - ""Saw"" or ""Snake"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Saw",Saw
630,Spanner,Paint brush,Saw,tool,41,43,"Answer using only only word - ""Paint brush"" or ""Saw"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Saw.",Saw
649,Screwdriver,Nail,Saw,tool,41,42,"Answer using only only word - ""Nail"" or ""Saw"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Saw",Saw
742,Nail,Saw,Screwdriver,tool,39,41,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Saw",Saw
744,Paint brush,Blindworm,Saw,tool,42,43,"Answer using only only word - ""Blindworm"" or ""Saw"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Saw",Saw
770,Screwdriver,Blindworm,Saw,tool,42,43,"Answer using only only word - ""Blindworm"" or ""Saw"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Saw",Saw
781,Vacuum,Saw,Tortoise,tool,40,43,"Answer using only only word - ""Saw"" or ""Tortoise"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Saw",Saw
787,Axe,Chameleon,Saw,tool,38,41,"Answer using only only word - ""Chameleon"" or ""Saw"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Saw",Saw
796,Chameleon,Grinding disk,Saw,reptile,42,43,"Answer using only only word - ""Grinding disk"" or ""Saw"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Saw",Saw
829,Grinding disk,Saw,Toad,tool,42,42,"Answer using only only word - ""Saw"" or ""Toad"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Saw",Saw
835,Gecko,Salamander,Saw,reptile,40,41,"Answer using only only word - ""Salamander"" or ""Saw"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Saw",Saw
845,Knife,Chameleon,Saw,tool,39,41,"Answer using only only word - ""Chameleon"" or ""Saw"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Saw",Saw
847,Gecko,Grinding disk,Saw,reptile,40,41,"Answer using only only word - ""Grinding disk"" or ""Saw"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Saw",Saw
863,Chameleon,Saw,Shovel,reptile,41,43,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Saw",Saw
891,Tortoise,Grinding disk,Saw,reptile,42,51,"Answer using only only word - ""Grinding disk"" or ""Saw"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Saw",Saw
912,Screwdriver,Saw,Shovel,tool,42,43,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Saw",Saw
914,Grinding disk,Knife,Saw,tool,42,42,"Answer using only only word - ""Knife"" or ""Saw"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Saw",Saw
927,Turtle,Saw,Shovel,reptile,39,41,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Saw",Saw
946,Turtle,Saw,Spanner,reptile,39,41,"Answer using only only word - ""Saw"" or ""Spanner"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Saw",Saw
956,Alligator,Saw,Turtle,reptile,41,40,"Answer using only only word - ""Saw"" or ""Turtle"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Saw",Saw
959,Chameleon,Saw,Vacuum,reptile,41,43,"Answer using only only word - ""Saw"" or ""Vacuum"" and not ""Chameleon"".Which is more similar in meaning to ""Chameleon""?","

Saw",Saw
1003,Grinding disk,Gecko,Saw,tool,42,42,"Answer using only only word - ""Gecko"" or ""Saw"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Saw",Saw
1013,Screwdriver,Chameleon,Saw,tool,42,43,"Answer using only only word - ""Chameleon"" or ""Saw"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Saw",Saw
1020,Nail,Saw,Spanner,tool,38,41,"Answer using only only word - ""Saw"" or ""Spanner"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Saw.",Saw
1033,Gecko,Saw,Shovel,reptile,39,41,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Saw",Saw
1046,Axe,Paint brush,Saw,tool,39,41,"Answer using only only word - ""Paint brush"" or ""Saw"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Saw",Saw
1137,Anvil,Saw,Tortoise,tool,39,41,"Answer using only only word - ""Saw"" or ""Tortoise"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Saw",Saw
1148,Screwdriver,Saw,Vacuum,tool,42,43,"Answer using only only word - ""Saw"" or ""Vacuum"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Saw",Saw
1172,Caiman,Saw,Spanner,reptile,39,41,"Answer using only only word - ""Saw"" or ""Spanner"" and not ""Caiman"".Which is more similar in meaning to ""Caiman""?","

Saw",Saw
1185,Knife,Saw,Snake,tool,38,39,"Answer using only only word - ""Saw"" or ""Snake"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Saw",Saw
1194,Salamander,Saw,Spanner,reptile,41,43,"Answer using only only word - ""Saw"" or ""Spanner"" and not ""Salamander"".Which is more similar in meaning to ""Salamander""?","

Saw",Saw
1213,Anvil,Salamander,Saw,tool,40,41,"Answer using only only word - ""Salamander"" or ""Saw"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Saw",Saw
1226,Lizard,Saw,Shovel,reptile,39,41,"Answer using only only word - ""Saw"" or ""Shovel"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Saw",Saw
1236,Knife,Salamander,Saw,tool,40,41,"Answer using only only word - ""Salamander"" or ""Saw"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Saw",Saw
1251,Toad,Saw,Screwdriver,reptile,39,41,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Toad"".Which is more similar in meaning to ""Toad""?","

Saw",Saw
1269,Grinding disk,Lawn Mower,Saw,tool,44,44,"Answer using only only word - ""Lawn Mower"" or ""Saw"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Saw.",Saw
1315,Shovel,Grinding disk,Saw,tool,41,43,"Answer using only only word - ""Grinding disk"" or ""Saw"" and not ""Shovel"".Which is more similar in meaning to ""Shovel""?","

Saw",Saw
1339,Spanner,Salamander,Saw,tool,41,43,"Answer using only only word - ""Salamander"" or ""Saw"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Saw",Saw
1459,Lawn Mower,Saw,Toad,tool,41,52,"Answer using only only word - ""Saw"" or ""Toad"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Saw",Saw
1460,Alligator,Saw,Screwdriver,reptile,42,41,"Answer using only only word - ""Saw"" or ""Screwdriver"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Saw",Saw
192,Chisel,Salamander,Screwdriver,tool,42,42,"Answer using only only word - ""Salamander"" or ""Screwdriver"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Screwdriver",Screwdriver
194,Spanner,Caiman,Screwdriver,tool,42,43,"Answer using only only word - ""Caiman"" or ""Screwdriver"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Screwdriver",Screwdriver
321,Alligator,Grinding disk,Screwdriver,reptile,44,42,"Answer using only only word - ""Grinding disk"" or ""Screwdriver"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Screwdriver",Screwdriver
341,Spanner,Knife,Screwdriver,tool,41,43,"Answer using only only word - ""Knife"" or ""Screwdriver"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Screwdriver",Screwdriver
350,Hammer,Screwdriver,Toad,tool,41,41,"Answer using only only word - ""Screwdriver"" or ""Toad"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Screwdriver",Screwdriver
384,Nail,Boa python,Screwdriver,tool,41,42,"Answer using only only word - ""Boa python"" or ""Screwdriver"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Screwdriver",Screwdriver
407,Hammer,Screwdriver,Spanner,tool,41,42,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Screwdriver.",Screwdriver
443,Hammer,Screwdriver,Vacuum,tool,41,42,"Answer using only only word - ""Screwdriver"" or ""Vacuum"" and not ""Hammer"".Which is more similar in meaning to ""Hammer""?","

Screwdriver",Screwdriver
556,Turtle,Chisel,Screwdriver,reptile,41,41,"Answer using only only word - ""Chisel"" or ""Screwdriver"" and not ""Turtle"".Which is more similar in meaning to ""Turtle""?","

Screwdriver",Screwdriver
557,Snake,Screwdriver,Spanner,reptile,41,40,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Snake"".Which is more similar in meaning to ""Snake""?","

Screwdriver",Screwdriver
602,Oil can,Screwdriver,Toad,tool,41,41,"Answer using only only word - ""Screwdriver"" or ""Toad"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Screwdriver",Screwdriver
647,Cobra,Screwdriver,Spanner,reptile,41,44,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Screwdriver.",Screwdriver
675,Tortoise,Grinding disk,Screwdriver,reptile,44,44,"Answer using only only word - ""Grinding disk"" or ""Screwdriver"" and not ""Tortoise"".Which is more similar in meaning to ""Tortoise""?","

Screwdriver.",Screwdriver
716,Anvil,Screwdriver,Toad,tool,40,41,"Answer using only only word - ""Screwdriver"" or ""Toad"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Screwdriver",Screwdriver
741,Lawn Mower,Salamander,Screwdriver,tool,44,46,"Answer using only only word - ""Salamander"" or ""Screwdriver"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Screwdriver.",Screwdriver
745,Vacuum,Chameleon,Screwdriver,tool,42,44,"Answer using only only word - ""Chameleon"" or ""Screwdriver"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Screwdriver",Screwdriver
746,Alligator,Screwdriver,Snake,reptile,42,40,"Answer using only only word - ""Screwdriver"" or ""Snake"" and not ""Alligator"".Which is more similar in meaning to ""Alligator""?","

Screwdriver",Screwdriver
756,Lizard,Screwdriver,Shovel,reptile,41,42,"Answer using only only word - ""Screwdriver"" or ""Shovel"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Screwdriver",Screwdriver
920,Oil can,Screwdriver,Turtle,tool,42,41,"Answer using only only word - ""Screwdriver"" or ""Turtle"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Screwdriver",Screwdriver
1018,Vacuum,Screwdriver,Spanner,tool,41,44,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Vacuum"".Which is more similar in meaning to ""Vacuum""?","

Screwdriver",Screwdriver
1019,Nail,Caiman,Screwdriver,tool,40,41,"Answer using only only word - ""Caiman"" or ""Screwdriver"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Screwdriver",Screwdriver
1051,Saw,Nail,Screwdriver,tool,39,41,"Answer using only only word - ""Nail"" or ""Screwdriver"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Screwdriver",Screwdriver
1091,Nail,Dinosaur,Screwdriver,tool,41,41,"Answer using only only word - ""Dinosaur"" or ""Screwdriver"" and not ""Nail"".Which is more similar in meaning to ""Nail""?","

Screwdriver.",Screwdriver
1099,Spanner,Nail,Screwdriver,tool,41,43,"Answer using only only word - ""Nail"" or ""Screwdriver"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Screwdriver.",Screwdriver
1108,Boa python,Screwdriver,Shovel,reptile,43,44,"Answer using only only word - ""Screwdriver"" or ""Shovel"" and not ""Boa python"".Which is more similar in meaning to ""Boa python""?","

Screwdriver",Screwdriver
1193,Gecko,Screwdriver,Spanner,reptile,41,42,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Screwdriver",Screwdriver
1268,Cobra,Screwdriver,Toad,reptile,40,43,"Answer using only only word - ""Screwdriver"" or ""Toad"" and not ""Cobra"".Which is more similar in meaning to ""Cobra""?","

Screwdriver",Screwdriver
1317,Spanner,Boa python,Screwdriver,tool,43,44,"Answer using only only word - ""Boa python"" or ""Screwdriver"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Screwdriver",Screwdriver
1353,Chisel,Screwdriver,Spanner,tool,41,42,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Screwdriver",Screwdriver
1375,Axe,Blindworm,Screwdriver,tool,40,42,"Answer using only only word - ""Blindworm"" or ""Screwdriver"" and not ""Axe"".Which is more similar in meaning to ""Axe""?","

Screwdriver",Screwdriver
1437,Grinding disk,Screwdriver,Spanner,tool,45,44,"Answer using only only word - ""Screwdriver"" or ""Spanner"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Screwdriver",Screwdriver
1486,Anvil,Screwdriver,Vacuum,tool,41,42,"Answer using only only word - ""Screwdriver"" or ""Vacuum"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Screwdriver",Screwdriver
161,Saw,Dinosaur,Shovel,tool,39,41,"Answer using only only word - ""Dinosaur"" or ""Shovel"" and not ""Saw"".Which is more similar in meaning to ""Saw""?","

Shovel",Shovel
196,Gecko,Shovel,Tortoise,reptile,40,42,"Answer using only only word - ""Shovel"" or ""Tortoise"" and not ""Gecko"".Which is more similar in meaning to ""Gecko""?","

Shovel",Shovel
197,Crocodile,Shovel,Snake,reptile,41,44,"Answer using only only word - ""Shovel"" or ""Snake"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Shovel",Shovel
237,Spanner,Boa python,Shovel,tool,41,44,"Answer using only only word - ""Boa python"" or ""Shovel"" and not ""Spanner"".Which is more similar in meaning to ""Spanner""?","

Shovel",Shovel
387,Screwdriver,Crocodile,Shovel,tool,43,45,"Answer using only only word - ""Crocodile"" or ""Shovel"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Shovel",Shovel
413,Oil can,Salamander,Shovel,tool,41,42,"Answer using only only word - ""Salamander"" or ""Shovel"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Shovel",Shovel
613,Oil can,Shovel,Spanner,tool,41,42,"Answer using only only word - ""Shovel"" or ""Spanner"" and not ""Oil can"".Which is more similar in meaning to ""Oil can""?","

Shovel",Shovel
616,Paint brush,Shovel,Vacuum,tool,42,44,"Answer using only only word - ""Shovel"" or ""Vacuum"" and not ""Paint brush"".Which is more similar in meaning to ""Paint brush""?","

Shovel",Shovel
640,Anvil,Shovel,Toad,tool,39,49,"Answer using only only word - ""Shovel"" or ""Toad"" and not ""Anvil"".Which is more similar in meaning to ""Anvil""?","

Shovel",Shovel
658,Grinding disk,Crocodile,Shovel,tool,44,45,"Answer using only only word - ""Crocodile"" or ""Shovel"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Shovel",Shovel
772,Chisel,Chameleon,Shovel,tool,41,42,"Answer using only only word - ""Chameleon"" or ""Shovel"" and not ""Chisel"".Which is more similar in meaning to ""Chisel""?","

Shovel",Shovel
786,Grinding disk,Blindworm,Shovel,tool,44,52,"Answer using only only word - ""Blindworm"" or ""Shovel"" and not ""Grinding disk"".Which is more similar in meaning to ""Grinding disk""?","

Shovel",Shovel
788,Screwdriver,Lawn Mower,Shovel,tool,43,45,"Answer using only only word - ""Lawn Mower"" or ""Shovel"" and not ""Screwdriver"".Which is more similar in meaning to ""Screwdriver""?","

Shovel",Shovel
793,Lizard,Shovel,Spanner,reptile,40,42,"Answer using only only word - ""Shovel"" or ""Spanner"" and not ""Lizard"".Which is more similar in meaning to ""Lizard""?","

Shovel",Shovel
840,Knife,Cobra,Shovel,tool,39,42,"Answer using only only word - ""Cobra"" or ""Shovel"" and not ""Knife"".Which is more similar in meaning to ""Knife""?","

Shovel",Shovel
932,Crocodile,Shovel,Spanner,reptile,42,46,"Answer using only only word - ""Shovel"" or ""Spanner"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Shovel",Shovel
1101,Crocodile,Chisel,Shovel,reptile,41,45,"Answer using only only word - ""Chisel"" or ""Shovel"" and not ""Crocodile"".Which is more similar in meaning to ""Crocodile""?","

Shovel.",Shovel
1135,Lawn Mower,Knife,Shovel,tool,42,45,"Answer using only only word - ""Knife"" or ""Shovel"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Shovel",Shovel
1158,Lawn Mower,Caiman,Shovel,tool,42,45,"Answer using only only word - ""Caiman"" or ""Shovel"" and not ""Lawn Mower"".Which is more similar in meaning to ""Lawn Mower""?","

Shovel",Shovel
